,ID,DAY_ID,COUNTRY,DE_CONSUMPTION,FR_CONSUMPTION,DE_FR_EXCHANGE,DE_NET_EXPORT,FR_NET_EXPORT,DE_NET_IMPORT,FR_NET_IMPORT,DE_GAS,FR_GAS,DE_COAL,FR_COAL,DE_HYDRO,FR_HYDRO,DE_NUCLEAR,FR_NUCLEAR,DE_SOLAR,FR_SOLAR,DE_WINDPOW,FR_WINDPOW,DE_LIGNITE,DE_RESIDUAL_LOAD,FR_RESIDUAL_LOAD,DE_WIND,FR_WIND,GAS_RET,COAL_RET,CARBON_RET,TARGET,COUNTRY_DE,COUNTRY_FR,LN_FR_CONSUMPTION,LN_DE_COAL,LN_FR_COAL,LN_DE_WINDPOW,LN_FR_WINDPOW
10,1507,277,FR,-0.1133788078944163,-0.8919656812701007,-1.13885879281714,-1.4559140698345308,0.9643914639062722,1.4559140698345308,-0.9643914639062722,1.3350621767651667,0.0714504364246419,-1.1922615167412796,-0.7818413557959318,2.1503903967882607,1.1999749207494264,0.0695084962151663,-0.9573749829404952,-0.1788140434135481,0.2115880452414807,-0.2277823429569817,-0.0138975512840332,-1.6399951067353271,0.2001584405805404,-0.8945471037793482,-0.4649219718795254,-0.3949094933155933,-0.9392463763619714,0.1452237684549823,0.2240658009790263,-0.3901905275265491,0,1,1.133990474506825,1.0323793490838207,1.1688093463618932,1.3276630664582443,1.382813923596778
11,819,116,DE,-0.0556915489995075,-0.8113372121877396,0.2371051384551892,-0.8510823699251139,-1.0911416792551087,0.8510823699251139,1.0911416792551087,0.8823131447764193,-0.1456373835035529,-0.0429917643717582,-0.7708460526697308,1.2823742500197166,-0.7427646879663732,-2.509255456776488,-1.838556433476296,1.1721546012176565,1.798686039721001,-0.103994117159581,0.3561809279513641,-0.3544804389133964,-0.1783966379737756,-0.9971694307339956,1.143606699973888,1.7779920136477323,-0.3598662313713277,-0.2039523149020739,-0.3762340254202002,-0.1333811131150599,1,0,1.1596016401389924,1.3754882436819507,1.1722201671123267,1.3599518957484553,1.4715957395505157
12,918,406,DE,0.5321156316528088,-0.3311014722882093,0.3399421451193713,-0.1731225050749824,-1.31202947257174,0.1731225050749824,1.31202947257174,-0.1884300461758766,1.3825994221403377,-0.3543266973005567,-0.7533649923457613,-0.1682640762731794,-1.071333701219687,-1.8797120316183584,-1.7192573551021753,-0.324789209787153,0.5033047513690196,1.4480775680275415,0.0797530783158625,-0.237657903012199,-0.795592630550231,-0.3746594286151424,1.3831705822720053,0.1004979881999707,1.1707600130346183,0.1336428762930268,0.0338743439888232,0.1963115292581426,1,0,1.299891488329965,1.2935410679355241,1.1776190777029296,1.6952628066363713,1.4060364665640381
13,283,1175,DE,-0.328285710259094,-1.0622551112985643,-1.3804638084739531,-1.046122110989568,1.0022432987844765,1.046122110989568,-1.0022432987844765,0.5440079226904155,-0.7309922068591035,-1.1835660360168865,-0.4553670493967453,0.5236104813368397,1.061971135051358,-0.6462344176503614,-1.2007882739035758,0.5092423184692616,1.884098087605488,0.3592103464540351,-0.3046608691576215,-2.2440276355097453,-0.6761367807669755,-1.130258055143132,-0.1389177025503868,-0.6950128691062828,0.1228176201700644,0.2200772769398387,5.453331196581312,-0.0254765642989422,1,0,1.077642242361941,1.0354715329506992,1.2654346145961615,1.4722909277593512,1.307072331201368
14,158,309,DE,1.0289867658474938,1.629315058059724,1.129663406822267,-0.3912607250071614,-1.8231174180606853,0.3912607250071614,1.8231174180606853,2.170760744179383,2.122272358328517,1.83162272625202,0.8579830155082954,1.2230315140422583,1.8859516330911743,0.1257652794266879,-0.2771002188051216,-1.2340925091954982,-0.3604682207557383,-1.210164624017568,0.3268717094958774,0.8922605387714073,2.156285200825046,1.5686974722957188,-1.1060665022313043,-0.94556249649772,0.6894829110025184,1.0954733371293708,0.3427980199352012,0.4602781894669853,1,0,1.7279877754360682,1.7632953023278455,1.5806233343837282,1.0259825890681913,1.46484481196935
15,1821,519,FR,0.0096632589555917,-0.9141496794269044,-1.0996672639616083,-0.7179005303121573,1.5873962390008236,0.7179005303121573,-1.5873962390008236,-0.5681079188336342,-0.9974637763999724,0.0511371423536879,-0.7795918387127511,1.8073688015428373,-0.6465725755553169,0.0732937554103731,-0.2537154435318492,0.8597693825888698,1.3508882390877293,-0.5690191698244595,1.0408332305183752,-0.5619105349211108,0.1173592760606793,-1.2291888095997412,0.9577875729356956,2.492935042756565,1.7459498123391466,0.9690680819228208,2.023576242005354,0.4526840668968859,0,1,1.1268272500339853,1.3989976175980738,1.1695081096869215,1.2328461766195324,1.6175713919344015
16,1263,673,FR,0.4530755278422514,-0.5784023737607062,-1.4001573886975316,-1.1827884148523051,1.1828575019651306,1.1827884148523051,-1.1828575019651306,0.9452031149286776,-0.4016221764027662,-0.2980146067451191,-0.7781307037848908,2.7292393387649128,-0.2011961475331208,-0.9184598168753016,-0.0953325350122623,1.6052366394059625,1.405409526778201,-0.8366173691077704,-0.5404801842173635,0.150274538361389,0.5438050087460463,-0.5426278597707878,-0.7944431900079536,-0.8835203788589978,-0.5421341141137317,0.1484349368003669,-1.5593224715673162,-0.0604804518909624,0,1,1.2301075841728082,1.3088692685073469,1.1699617178907138,1.1516419078867424,1.2411297978728684
17,240,626,DE,0.0964220805056087,-0.6607026444904905,-2.066913326642389,-1.2523719442610617,1.879430701258804,1.2523719442610617,-1.879430701258804,0.319901035194941,-0.3660772425360874,-1.0899958434375323,-0.7716869936354058,0.3308323448089117,1.3411114239626545,-0.3188904234960444,-0.3115683894316172,-0.1373253303953271,0.8528529662253802,-0.1596622650311248,0.8328309341516714,-0.2945285049767894,0.2617035335984796,-0.8846696530413536,-0.5370885421226103,-0.3984651962268865,1.0315243012184467,-0.5430771866357513,-1.0140065442679709,-0.4114397924400805,1,0,1.205760412255246,1.068154509554363,1.17195971174292,1.3455603145469126,1.5754324106975237
18,1897,184,FR,1.877137085489515,1.6706747640015012,0.4263460980870576,0.2824880617765816,-1.8632559305215008,-0.2824880617765816,1.8632559305215008,0.933854911970566,1.605916263079643,0.4794767851444135,0.763892233211331,-0.7682088463574251,0.0004093828779702,-0.1181463810181056,-0.0998015608144022,-1.340032983277071,-0.8804928190871272,1.1887554187784293,1.4963897423888144,0.3841056885530866,0.342294914063079,1.334215790101348,1.3397072109928736,1.5964357674678222,0.7124441469161569,1.766895278086549,0.9023720917629034,0.1270912775730413,0,1,1.7353081166557462,1.499506250576259,1.5610650301648448,1.6464938647167136,1.7040914662319853
19,964,804,FR,1.585748513277741,2.6321045528930447,0.9113869071006775,0.7141727209091187,-0.27010205388069153,-0.7141727209091187,0.27010205388069153,0.9607284223798817,1.508818123726125,2.105919895130009,1.1971660422512456,-0.8894669802766824,3.0070981776799206,0.1432662295264577,1.0616259851229262,-0.4511416460001152,0.5457256512302284,0.5003255169128005,2.0371439603493267,1.439807237843861,0.7806303108806351,2.122267687450313,-0.3466661412265681,0.4506597553039475,-2.8465901100326203,-0.7218173606890514,-1.4243290477314543,-1.6430112928802725,0,1,1.8919221826202255,1.8092587751847062,1.64811348515057,1.5041497312518064,1.7979310458690996
20,519,1060,DE,0.23163298962546,-0.492398419381246,-1.0051772052067576,-0.6890803095209305,1.1153512959412968,0.6890803095209305,-1.1153512959412968,0.8723251164991026,0.0722185195571595,-0.5912949412347023,-0.3820369971898832,-1.1911544732950323,-1.2385930262931997,0.0167498146047325,-0.566465346164134,2.155170856765171,0.3955139402462759,-0.741317399016998,1.5270402155440737,-0.5115558304531289,0.1057632223080199,-0.833019640482109,0.6469070823405093,2.4832505008065167,0.0935194604632531,0.2334053464792063,-0.0468104065981098,0.012714913418732,1,0,1.2549324935498163,1.226332471010163,1.2859111610529683,1.1813230035762006,1.7096524490222433
21,1199,657,FR,1.0497224854798348,0.7296704856079904,0.3213354070714872,1.5322902652388204,1.2522632040457966,-1.5322902652388204,-1.2522632040457966,-0.1318660955449484,-0.2524186980710639,-1.0232150760884131,-0.7790662506092042,0.1030660055659505,-0.3035273757198532,0.7309629616506802,0.7720798774107085,-1.0472573955231057,-0.4356018932312301,2.9572914749572337,3.343603666817464,-1.6308772656594823,-1.5439920005686485,0.0255599282788944,0.3830353778378024,0.3606587061429371,-1.2829062577767114,-0.3672480616780729,-1.0124431856073437,-0.6376581019685787,0,1,1.553855535300815,1.0908438335089594,1.1696713018018572,1.9397902427085725,1.9938296849253019
22,1482,461,FR,-0.3229843249735953,-0.8957150894092788,-1.9112340533959569,-1.649196080110503,0.7220109687498161,1.649196080110503,-0.7220109687498161,0.8307995468803954,-1.2867070129158846,-1.2324941814021375,-0.7778258626848336,0.8223822907956037,-0.6617561499634705,-0.6087838463300603,-0.8880040246349163,0.0015303741342795,0.6866186727364728,-0.3873636570741006,1.2234595054913056,-1.2284464792752898,0.1312056510613944,-1.1859836691599257,-0.6472500492189865,-0.2561238136699573,0.760385919926215,-0.0251458887836924,-0.5204985463278338,-0.403435988212012,0,1,1.1327833863144663,1.0179464880728304,1.1700563296367172,1.2844377947127479,1.6531599228946101
23,1104,555,FR,0.6304323724535154,-0.2544405552636929,0.3241394598847781,1.078580563892435,0.1442019803311542,-1.078580563892435,-0.1442019803311542,-0.4481187813861111,-0.2096413513554193,-0.2423950069623029,0.0818155277143894,-0.0157909771865887,-0.7575693046105961,-0.0552901941890098,-0.0526911859530621,-0.7993403120649477,0.4322879924538287,1.948931198077465,0.4097750506332845,-0.2960423630592541,-1.0187271815601804,-0.3655603895181161,0.228788835759597,-0.1101343239496397,-0.3225090283396928,-0.5643445233793054,-0.4272698106389019,0.132475854998083,0,1,1.3205709902547096,1.323781784513483,1.4065418717237532,1.7832115728468185,1.4838236792310624
24,971,845,FR,1.0153076722561896,1.3244946539805575,0.6498225862532923,-0.2154676467180252,0.5511536598205566,0.2154676467180252,-0.5511536598205566,1.5800787318387788,1.4919069754500596,2.3032745191848822,0.2485110506353212,-0.949838781039877,1.2341190152795756,0.1568252890160467,1.0477697593946833,-0.7748642965074307,-0.0463032089311532,-0.6229306089623291,0.8956413310889444,1.1893173410030418,1.4866263246384332,1.1214769239969022,-0.9113070451628084,-0.4759340372350067,-0.0913529720477523,0.6387428697979063,-0.0174120599295259,0.01637085043694,0,1,1.6723178064312079,1.8410692633164543,1.4465685805255875,1.2170082893231087,1.5883452849875375
25,583,23,DE,-0.0786383758026941,-0.6093302279412691,-0.6656694463634136,-1.5226303464788802,1.006199662946874,1.5226303464788802,-1.006199662946874,0.4720232934298832,-0.8838274308694148,-0.2697667539786058,-0.5827906292206535,2.4436738607230977,-0.0524299613394228,0.0822165250167295,-0.3393970910419865,1.8083476157115983,1.6160119089744054,-1.1659239551812384,0.2512870475401891,-0.9661926435853176,0.3868033426207499,-0.7618575682889185,-0.16527270954928,1.5999048380891114,0.2869139949556806,0.0880254135346311,-0.4985469128912192,0.0631489321501745,1,0,1.2210274747560896,1.3164707641460662,1.2288242445306357,1.0417159739426325,1.447221771806487
26,1715,27,FR,0.7104369283399956,0.302015050855364,0.0102811763878166,-0.5742926485326668,0.1971035202304911,0.5742926485326668,-0.1971035202304911,1.974545486011097,1.0655498003125332,0.000401700974739,-0.782997649623735,0.0927753577085878,0.6597958921172531,-0.4891278873841995,0.1631338298542722,0.9232124986439646,0.1026706462863574,-0.7410417672762936,-0.5771123945706453,0.1242046406329449,0.8893325508270549,0.3738421921415037,-0.650480329990387,-0.6629922389984131,0.0656799845195718,-1.250162883521902,-0.2409922380051587,0.286468265520254,0,1,1.4590835294110975,1.386394781321298,1.168449978867833,1.1814075837940743,1.2304845239021442
27,2004,204,FR,0.3452057496785858,-0.7167713471489976,0.2091080840093075,-0.5227577687191253,-1.0368983883540055,0.5227577687191253,1.0368983883540055,0.0492705397566549,0.6731836336290781,-1.005622138164279,-0.7830186731478769,-0.0315699705678781,-0.8047116504435656,-2.601276413073756,-1.843584252631763,1.8678249229842268,1.9265328959584544,0.5097466807882091,-0.5982964559381189,-0.589456444279958,-0.9459647195546996,-0.7157044408363908,1.8113988865200037,0.3737146303697657,0.1606331456916572,-0.1553485969518456,1.2204347122581871,0.08471842580791,0,1,1.1888272836272287,1.0967364843920404,1.1684434437178557,1.5062409835974435,1.2242763485134405
28,2129,1184,FR,0.5241534750453108,-0.6253585666988429,0.3001637214889648,-0.4211913794604063,-0.4263314051305955,0.4211913794604063,0.4263314051305955,-0.0708272506979138,1.0751308604279832,-1.1514963686454134,-0.7505163048245371,-0.4624050941961301,-1.3801463830467513,-1.8615062401512052,-1.8372116305597788,-0.4966452901226332,-0.6912121547555893,1.5102011768820216,2.676870699548062,-0.1882998217818398,-0.8009585417973236,-1.1513928253804993,1.186272597276305,1.6225669402542793,-0.996865273446746,-0.1839674157234682,-0.041376267063305,1.3276861889524334,0,1,1.2162890766955714,1.046793814767968,1.1784961206986448,1.7066011337291613,1.8986494196362664
29,837,479,DE,0.172371906201513,-0.4660754023309644,0.6693857454157872,-0.1452002950859622,-2.335635366327745,0.1452002950859622,2.335635366327745,0.5278628906805064,0.6026354198966866,-0.2537292972217609,-0.7601450788815162,1.850418011746138,0.0340987280914025,-1.903697522298055,-2.29873134660016,2.3870085668774084,2.080166095914819,0.1381442266583177,-0.3180087254142035,-0.2007576122521221,-0.3454121817782944,-0.5279274571001189,0.9177389696089352,1.059724599196544,0.2251787575082501,-2.0277121352764347,0.0607078536983182,-0.3181589851345572,1,0,1.2624090374132437,1.3207608659005972,1.1755285513691323,1.4202474329108148,1.3034537130595167
30,1866,667,FR,1.0396438062298374,-8.56986919546402e-05,1.1607253562036062,0.083276445147764,-0.3540579831775868,-0.083276445147764,0.3540579831775868,0.315611253509357,0.4634525405828576,0.2374827369665463,0.2083035607139841,0.165838957495863,-1.0423055365026015,0.085745952900812,-0.1061424782989637,-0.6300451421075753,0.282521353206125,0.6455869931705749,-0.1154792657485022,-0.034472917377396,0.2035572660340352,-0.0217339910827668,0.7916338603824747,0.5947657857343477,-0.8818550804779461,0.5435258857570983,0.0372882770853114,0.374852692864025,0,1,1.3862729362173902,1.443969398826069,1.4370596117864627,1.535917735254876,1.3569996130827269
31,902,659,DE,0.2220039745266162,-0.8699541025424614,-0.9720502556915992,-1.4606183700775628,-0.7425043482261339,1.4606183700775628,0.7425043482261339,1.9528309813437317,1.0207834290687507,-0.1005917828414273,-0.7810845089268242,-0.0073869481030758,-1.280707865791356,-1.8515079348286936,-2.0590578759284948,-0.1724412408613768,0.4982142433856745,-0.3602925980428539,1.231597600727548,-0.3706566432987327,0.5346294250126188,-1.1581387458530743,0.4832634109775349,0.8835107382691808,0.2189669144821883,-0.2507679249649703,-0.0924425161279764,-0.1965200375636385,1,0,1.1410476681690036,1.3608248024319356,1.1690444988105646,1.291903294339969,1.6547167000211542
32,1059,249,FR,0.1243307186318711,-0.4751583816518646,-0.9417708326767598,0.18744626641273499,1.1432367744019094,-0.18744626641273499,-1.1432367744019094,0.3700423858538316,-0.2535419641550346,0.7538710076534139,0.4778776990231842,0.950157835024524,0.3051924804819054,-0.0173592865294549,0.0282149580765148,1.1729962303316894,1.0077379304399443,-0.7492409243356176,-0.6111310989816044,1.163651138763255,0.3841463243098829,-0.4016007543702042,-0.6019797831404851,-0.614514883635831,-0.0504942669448985,0.3778376283372345,-0.4615140502756332,-0.1648538039995488,0,1,1.259835504289738,1.5589592351355999,1.499149206285773,1.1788885308132353,1.2204962081996074
33,1659,725,FR,0.6219259671665175,2.261158916245487,1.743033657097027,0.2673622777974835,-1.691992481332515,-0.2673622777974835,1.691992481332515,2.05402314857234,2.0636627315518457,0.6595243860259693,0.6966169559573291,-0.6157357472708345,2.6798807804512927,0.2028488197825954,1.1360062682413086,-1.4271399591687484,-0.9726087599988602,-0.3428733818116397,-0.6311421015762864,0.4136511521291892,1.2264439536898857,2.4754726754752734,-0.3638550639152527,-0.7380939722061157,-0.4296069564668631,0.721945125937526,-0.7668936443200068,0.3273871614477803,0,1,1.834365298368144,1.5389133798442076,1.5468424529332354,1.2966777620812249,1.2145737843789326
34,1409,25,FR,1.230358777262444,1.133453926466358,0.9440307632137032,0.9881230696843646,0.7143130841288053,-0.9881230696843646,-0.7143130841288053,-0.0354103945864455,1.0618914159125654,-0.6778851415945658,-0.7706253056662411,0.5440202662539425,1.26346297813327,0.0469431303645681,0.8118057254514863,-0.6795931907274887,-0.8571960953928568,2.5861006939851325,2.6049820352698827,-1.347044644552378,-1.2140631583329684,0.5945402466812918,-0.2492374588436578,-0.1905898579047067,-1.0777088344393118,1.221194405693702,-0.2367837246639714,0.1804847094173591,0,1,1.6357787126443082,1.2006015856702907,1.1722885254074813,1.884961472933125,1.8878242181022904
35,304,467,DE,-0.2952958672247945,-0.765120231829888,-0.7174900813005115,-1.1171388109374805,-0.2003054144228506,1.1171388109374805,0.2003054144228506,1.5335953657504289,0.3064217179585053,-1.2403161794474291,-0.7759442572741356,2.3069797550177964,0.5932509087710358,-1.2188423234654149,-1.920695093341935,2.1408598870051563,2.0544910201299693,-0.9779762311484462,-0.24562841150331,-0.4621725182547285,-0.0012790296269248,-0.860628310679065,-0.8716001662985844,-0.9172336879005896,0.8910486822555704,0.8614076676222056,1.1244572587668482,0.2017984935600899,1,0,1.173991761317869,1.0151161153960082,1.17064011442229,1.1059267290914745,1.3229209179477797
36,1834,180,FR,0.0315789593432017,-0.6933023003184766,-0.5771135458878529,-0.4673400178328948,1.175801757017477,0.4673400178328948,-1.175801757017477,0.532864953190057,0.2016827053618503,1.110380471211323,0.1565751795628991,0.7928824336044972,-0.0009801289231087,0.0671851302263843,-0.2367548102851231,0.6974102844739942,0.5659903237213042,-0.9729675410619972,-0.5144313791156656,-0.1836667852752967,0.6868897503801401,-0.619215282264512,0.071496557430252,0.6936842897862242,0.3380034973741402,-1.2076891685676283,0.6447850020509838,0.2281690654662493,0,1,1.1959500175689646,1.6312738576496257,1.4246914610533656,1.1075827531198503,1.2486311932800946
37,269,36,DE,-0.2688385589105318,-0.979253731729747,-2.0001812170547675,-1.4840961103602297,1.3908586073559277,1.4840961103602297,-1.3908586073559277,0.6861904428733946,-0.8094032831792902,-1.3105882544418477,-0.780464314964639,1.2202873412802948,0.3130369061952692,-0.5863333435171098,-0.8202790628263716,1.105695374602156,0.9303093568244202,-0.2860790476003936,0.3755320849863506,-1.5080276822674723,-0.2701192755478214,-1.1377164999351912,-0.2615707999958337,-0.6960572850849865,1.2587388419473622,-0.3424940177229575,-0.3990500034585751,-0.4318253904201081,1,0,1.1055039095592119,0.9893224877507216,1.1692371519649147,1.312088179020547,1.4760281318399864
38,970,995,FR,0.8702057023769946,1.233066632033902,0.8833197592794271,-0.15169215202331543,0.4998558759689331,0.15169215202331543,-0.4998558759689331,1.6890496495347738,1.4656323166163092,2.324888625118216,0.273728767843501,-0.9157081323129572,0.8662899776830492,0.1642235128499888,1.0539376226728954,-0.5186717392315253,-0.230618541705166,-0.7316892155938501,-0.3502204017891342,1.225615242401138,1.4037576481205918,1.3152835388964668,-0.8949503973845971,-0.8657615886475438,0.5521505815123914,0.4176925750319379,0.5989466935484337,-0.0190361275525109,0,1,1.6549974603558057,1.8444924257815876,1.4524866939200747,1.1842732717435955,1.2946667817193922
39,935,52,FR,1.2316953651875977,1.2696557495709526,0.5727211833000183,1.3303332328796387,-0.09378278255462646,-1.3303332328796387,0.09378278255462646,0.5419716848546693,0.7261369719038568,-0.2623303473862514,-0.1211981331616324,-1.075727706494947,0.690617790250277,0.8203420680820525,1.5578437300486183,-1.1226536098903406,-1.179316764502888,1.2518419642721086,0.3223778593442269,1.091600955650951,0.0973740578950286,1.2642961645418676,-0.4623556942915294,-0.3649239068270188,0.0789962805655022,-0.6067719201679189,0.2703588677645768,0.0012835764594034,0,1,1.6619650377575947,1.3184623296902975,1.3555263087409009,1.6585788654074893,1.4638056812285263
40,606,696,DE,0.1333736197681765,-0.8721907921539427,0.0018255442609159,0.2751900145972265,1.1099218831168671,-0.2751900145972265,-1.1099218831168671,-0.8153418000880689,-0.9753003602292928,-0.7361724046946394,-0.7830922554823734,1.1220116542424812,-0.6191234015212755,0.0103644739209561,-0.2206211383603419,1.3762381994955404,1.9976887397912229,0.3795171896340027,0.2356189500344824,-0.6933512629311078,-0.8010062664526536,-1.053996304267032,1.0720423801346006,1.6697344212772034,0.0506763588431307,-0.0728202247104806,0.4328849265600512,-0.4998498577478769,1,0,1.1403328258886731,1.1829006156410722,1.1684205703566013,1.4769384876353389,1.4435294685547297
